Date,BTC / USD,Social Volume,Social Dominance
"2023-11-06T12:00:00.000Z",35037.36944071989,49,0.152306
"2023-11-07T00:00:00.000Z",34667.24577738793,22,0.096635
"2023-11-07T12:00:00.000Z",35443.56136071489,49,0.155937
"2023-11-08T00:00:00.000Z",35342.84893268078,36,0.14771
"2023-11-08T12:00:00.000Z",35655.276081231335,61,0.169421
"2023-11-09T00:00:00.000Z",36810.70243604635,45,0.161337
"2023-11-09T12:00:00.000Z",36693.12363384313,55,0.12176
"2023-11-10T00:00:00.000Z",37035.56997971736,43,0.151804
"2023-11-10T12:00:00.000Z",37313.96968745709,50,0.123983
"2023-11-11T00:00:00.000Z",37005.13546381265,76,0.318178
"2023-11-11T12:00:00.000Z",37138.05054089541,79,0.234345
"2023-11-12T00:00:00.000Z",37075.58693214679,46,0.209091
"2023-11-12T12:00:00.000Z",37054.52014290949,51,0.19147
"2023-11-13T00:00:00.000Z",36831.33632848449,43,0.181419
"2023-11-13T12:00:00.000Z",36502.357337328074,55,0.171233
"2023-11-14T00:00:00.000Z",36333.02282415304,31,0.12892
"2023-11-14T12:00:00.000Z",35537.640515525054,55,0.131743
"2023-11-15T00:00:00.000Z",36264.604568086725,36,0.123822
"2023-11-15T12:00:00.000Z",37880.5831724307,114,0.286202
"2023-11-16T00:00:00.000Z",37176.829887641616,99,0.318666
"2023-11-16T12:00:00.000Z",36154.76924136849,123,0.306618
"2023-11-17T00:00:00.000Z",36390.38665166019,51,0.182397
"2023-11-17T12:00:00.000Z",36596.6819231214,77,0.2188
"2023-11-18T00:00:00.000Z",36447.735846067,54,0.235942
"2023-11-18T12:00:00.000Z",36585.70292986443,77,0.293199
"2023-11-19T00:00:00.000Z",36484.414831633316,68,0.357669
"2023-11-19T12:00:00.000Z",37386.547774872015,47,0.163814
"2023-11-20T00:00:00.000Z",37182.859041202704,49,0.188085
"2023-11-20T12:00:00.000Z",37476.95585928785,68,0.184462
"2023-11-21T00:00:00.000Z",37190.359938268186,36,0.114814
"2023-11-21T12:00:00.000Z",35813.811363629546,60,0.126481
"2023-11-22T00:00:00.000Z",36478.491724088715,63,0.219696
"2023-11-22T12:00:00.000Z",37432.33830672268,75,0.1866
"2023-11-23T00:00:00.000Z",37335.92193518469,49,0.175646
"2023-11-23T12:00:00.000Z",37289.62066062905,61,0.174956
"2023-11-24T00:00:00.000Z",37726.986731476354,50,0.181673
"2023-11-24T12:00:00.000Z",37720.28115213977,63,0.177825
"2023-11-25T00:00:00.000Z",37637.91443910009,58,0.239709
"2023-11-25T12:00:00.000Z",37796.792344848036,44,0.141903
"2023-11-26T00:00:00.000Z",37689.581834125034,38,0.173826
"2023-11-26T12:00:00.000Z",37479.122293661945,50,0.165959
"2023-11-27T00:00:00.000Z",37120.43521935668,29,0.117105
"2023-11-27T12:00:00.000Z",37254.168854249416,52,0.163934
"2023-11-28T00:00:00.000Z",37237.22814693221,23,0.10097
"2023-11-28T12:00:00.000Z",37831.08686845,49,0.143388
"2023-11-29T00:00:00.000Z",38132.06513997504,28,0.108523
"2023-11-29T12:00:00.000Z",37858.49405482494,218,0.595027
"2023-11-30T00:00:00.000Z",37873.39740299061,151,0.584546
"2023-11-30T12:00:00.000Z",37712.747771632465,111,0.343281
"2023-12-01T00:00:00.000Z",38584.512646770294,93,0.3147
"2023-12-01T12:00:00.000Z",38688.748361191225,78,0.21721
"2023-12-02T00:00:00.000Z",38759.87977294006,55,0.261544
"2023-12-02T12:00:00.000Z",39476.33328037219,104,0.341622
"2023-12-03T00:00:00.000Z",39483.86665463988,72,0.33108
"2023-12-03T12:00:00.000Z",39978.39181654488,76,0.233372
"2023-12-04T00:00:00.000Z",41591.920029636596,71,0.209378
"2023-12-04T12:00:00.000Z",41980.099479767974,90,0.229346
"2023-12-05T00:00:00.000Z",41685.70598779387,53,0.203744
"2023-12-05T12:00:00.000Z",44080.647951063314,105,0.243823
"2023-12-06T00:00:00.000Z",43746.421455261065,101,0.316565
"2023-12-06T12:00:00.000Z",43746.44535725917,119,0.273331
"2023-12-07T00:00:00.000Z",43239.439550330346,84,0.296056
"2023-12-07T12:00:00.000Z",43292.66423920804,74,0.181364
"2023-12-08T00:00:00.000Z",43643.562206293136,37,0.136099
"2023-12-08T12:00:00.000Z",44166.60063818234,81,0.197701
"2023-12-09T00:00:00.000Z",43832.46364445148,63,0.240119
"2023-12-09T12:00:00.000Z",43725.9858124315,70,0.21694
"2023-12-10T00:00:00.000Z",43748.27529171992,63,0.242001
"2023-12-10T12:00:00.000Z",43779.697287995696,106,0.206608
"2023-12-11T00:00:00.000Z",42327.4454766494,73,0.229106
"2023-12-11T12:00:00.000Z",41243.83331462401,119,0.25508
"2023-12-12T00:00:00.000Z",41665.043296646545,99,0.284197
"2023-12-12T12:00:00.000Z",41450.222190466484,148,0.298477
"2023-12-13T00:00:00.000Z",41046.68798218458,128,0.389626
"2023-12-13T12:00:00.000Z",42890.74073359007,116,0.229358
"2023-12-14T00:00:00.000Z",43225.688441652914,130,0.316818
"2023-12-14T12:00:00.000Z",43023.97197419326,201,0.340061
"2023-12-15T00:00:00.000Z",42783.01952135871,142,0.357305
"2023-12-15T12:00:00.000Z",41929.75839290097,188,0.384836
"2023-12-16T00:00:00.000Z",42293.416828201465,115,0.356401
"2023-12-16T12:00:00.000Z",42240.119082050114,156,0.374173
"2023-12-17T00:00:00.000Z",41926.02941454992,98,0.33446
"2023-12-17T12:00:00.000Z",41364.665918236955,155,0.386293
"2023-12-18T00:00:00.000Z",41058.41332794195,121,0.324458
"2023-12-18T12:00:00.000Z",42623.5383250276,196,0.346884
"2023-12-19T00:00:00.000Z",42989.3915393527,182,0.448508
"2023-12-19T12:00:00.000Z",42270.526139511014,169,0.338014
"2023-12-20T00:00:00.000Z",42949.09664597084,146,0.425036
"2023-12-20T12:00:00.000Z",43652.24866801767,192,0.381172
"2023-12-21T00:00:00.000Z",43913.123285063266,158,0.465308
"2023-12-21T12:00:00.000Z",43869.15085699366,185,0.388958
"2023-12-22T00:00:00.000Z",43755.04463221532,145,0.395322
"2023-12-22T12:00:00.000Z",43997.901409954924,163,0.387293
"2023-12-23T00:00:00.000Z",43588.3870559102,73,0.261424
"2023-12-23T12:00:00.000Z",43739.542137223485,160,0.416179
"2023-12-24T00:00:00.000Z",43645.95707350318,101,0.340331
"2023-12-24T12:00:00.000Z",43016.11762118305,121,0.342175
"2023-12-25T00:00:00.000Z",43199.52183705819,73,0.28539
"2023-12-25T12:00:00.000Z",43613.142084662155,116,0.326917
"2023-12-26T00:00:00.000Z",42682.98680641663,122,0.420197
"2023-12-26T12:00:00.000Z",42520.401511268676,161,0.412821
"2023-12-27T00:00:00.000Z",42939.45632977855,89,0.300981
"2023-12-27T12:00:00.000Z",43442.8545582321,161,0.362515
"2023-12-28T00:00:00.000Z",43085.31144828498,122,0.394541
"2023-12-28T12:00:00.000Z",42630.520979577086,162,0.379569
"2023-12-29T00:00:00.000Z",42920.79861503457,111,0.367927
"2023-12-29T12:00:00.000Z",42099.40280858003,136,0.336884
"2023-12-30T00:00:00.000Z",41903.091197455986,123,0.457249
"2023-12-30T12:00:00.000Z",42203.0746151656,162,0.444225
"2023-12-31T00:00:00.000Z",42495.34589055624,111,0.422439
"2023-12-31T12:00:00.000Z",42265.18565486596,202,0.607208
"2024-01-01T00:00:00.000Z",42687.30690961664,94,0.414243
"2024-01-01T12:00:00.000Z",44167.33021407736,193,0.582167
"2024-01-02T00:00:00.000Z",45321.83262776862,114,0.328067
"2024-01-02T12:00:00.000Z",44951.13800528624,160,0.342561
"2024-01-03T00:00:00.000Z",43771.74115560786,122,0.379518
"2024-01-03T12:00:00.000Z",42848.17564096547,154,0.295364
"2024-01-04T00:00:00.000Z",43212.22233723941,78,0.248242
"2024-01-04T12:00:00.000Z",44200.715873151996,148,0.316341
"2024-01-05T00:00:00.000Z",43809.10887009231,82,0.255372
"2024-01-05T12:00:00.000Z",44160.760982627755,133,0.285659
"2024-01-06T00:00:00.000Z",43692.12513611594,68,0.245949
"2024-01-06T12:00:00.000Z",43975.11896859911,140,0.354592
"2024-01-07T00:00:00.000Z",44084.86830698036,100,0.356468
"2024-01-07T12:00:00.000Z",43943.0972289695,135,0.352748
"2024-01-08T00:00:00.000Z",44651.7872525112,109,0.345429
"2024-01-08T12:00:00.000Z",46962.42678145474,150,0.299395
"2024-01-09T00:00:00.000Z",46611.15917022109,97,0.302558
"2024-01-09T12:00:00.000Z",46139.73037485253,139,0.289801
"2024-01-10T00:00:00.000Z",45470.688747182605,54,0.181653
"2024-01-10T12:00:00.000Z",46627.77911196135,139,0.251279
"2024-01-11T00:00:00.000Z",47094.88884970955,93,0.277397
"2024-01-11T12:00:00.000Z",46368.58538201935,152,0.260056
"2024-01-12T00:00:00.000Z",45985.03350232053,113,0.372482
"2024-01-12T12:00:00.000Z",42853.16665806203,120,0.247132
"2024-01-13T00:00:00.000Z",42604.57124399499,53,0.204011
"2024-01-13T12:00:00.000Z",42842.382191236,100,0.286961
"2024-01-14T00:00:00.000Z",42821.8174600351,59,0.258681
"2024-01-14T12:00:00.000Z",41796.26960642449,101,0.286435
"2024-01-15T00:00:00.000Z",42675.91329806527,87,0.337144
"2024-01-15T12:00:00.000Z",42511.967720331144,117,0.300424
"2024-01-16T00:00:00.000Z",42841.96627557994,71,0.2579
"2024-01-16T12:00:00.000Z",43154.94423438237,119,0.300452
"2024-01-17T00:00:00.000Z",42687.244328376444,87,0.309664
"2024-01-17T12:00:00.000Z",42742.65283731412,152,0.3701
"2024-01-18T00:00:00.000Z",42483.38657216975,99,0.361406
"2024-01-18T12:00:00.000Z",41262.05836418456,128,0.297848
"2024-01-19T00:00:00.000Z",41416.720812956126,92,0.345527
"2024-01-19T12:00:00.000Z",41618.40736540423,113,0.288442
"2024-01-20T00:00:00.000Z",41567.19016136054,75,0.342231
"2024-01-20T12:00:00.000Z",41665.58483621092,94,0.27842
"2024-01-21T00:00:00.000Z",41693.62839675444,83,0.379811
"2024-01-21T12:00:00.000Z",41545.78351439019,123,0.37046
"2024-01-22T00:00:00.000Z",40833.057334278616,85,0.332395
"2024-01-22T12:00:00.000Z",39507.36882382201,100,0.243469
"2024-01-23T00:00:00.000Z",38761.87829565757,81,0.27753
"2024-01-23T12:00:00.000Z",39845.55114679985,108,0.264013
"2024-01-24T00:00:00.000Z",40172.60216479896,75,0.248633
"2024-01-24T12:00:00.000Z",40077.07326977895,108,0.298995
"2024-01-25T00:00:00.000Z",40152.12382373893,101,0.397951
"2024-01-25T12:00:00.000Z",39933.80775216996,145,0.385147
"2024-01-26T00:00:00.000Z",41259.09783234489,71,0.289006
"2024-01-26T12:00:00.000Z",41816.87284400344,137,0.363097
"2024-01-27T00:00:00.000Z",41757.62819079693,56,0.256199
"2024-01-27T12:00:00.000Z",42120.05635168487,117,0.372185
"2024-01-28T00:00:00.000Z",42466.969287773776,68,0.313104
"2024-01-28T12:00:00.000Z",42035.59437217007,128,0.412557
"2024-01-29T00:00:00.000Z",42213.31346409685,94,0.320918
"2024-01-29T12:00:00.000Z",43288.245336083455,164,0.406323
